total_day_minutes,total_evening_minutes,total_night_minutes,Cluster
0.5573204419889503,0.4099332839140104,0.577292899408284,1
0.1830110497237569,0.2390659747961452,0.3820266272189348,2
0.4323204419889503,0.508524833209785,0.463757396449704,2
0.517610497237569,0.5919199406968124,0.5425295857988164,3
0.2310082872928177,0.1782802075611564,0.4545118343195265,1
0.6616022099447514,0.3825055596738325,0.4548816568047336,1
0.5089779005524862,0.5066716085989622,0.456360946745562,2
0.6612569060773481,0.2905856189770199,0.1079881656804733,1
0.4792817679558012,0.6286137879911046,0.2074704142011833,2
0.3781077348066298,0.7175685693106004,0.6934171597633134,0
0.5604281767955801,0.217939214232765,0.5133136094674555,1
0.444060773480663,0.5266864343958488,0.7414940828402365,0
0.3449585635359116,0.4117865085248332,0.2917899408284023,2
0.6464088397790055,0.4025203854707191,0.8561390532544377,0
0.4368093922651934,0.2142327650111193,0.7233727810650887,0
0.607389502762431,0.5626389918458117,0.551405325443787,3
0.6812845303867403,0.4662713120830244,0.5447485207100591,1
0.3601519337016575,0.2898443291326908,0.5898668639053253,0
0.4323204419889503,0.4818383988139362,0.3609467455621302,2
0.5134668508287293,0.6097108969607116,0.2899408284023667,2
0.4861878453038674,0.4562638991845812,0.4534023668639053,1
0.4212707182320442,0.5859896219421794,0.4278846153846153,2
0.6032458563535912,0.4870274277242401,0.6187130177514792,3
0.6802486187845304,0.3169014084507041,0.6960059171597632,1
0.2482734806629834,0.5737583395107487,0.3110207100591716,2
0.4982734806629835,0.76056338028169,0.463387573964497,3
0.4661602209944751,0.5611564121571534,0.589127218934911,0
0.4930939226519338,0.4073387694588584,0.3535502958579881,1
0.4530386740331493,0.3446997776130467,0.706360946745562,0
0.4779005524861878,0.477761304670126,0.5262573964497039,0
0.5359116022099448,0.70941438102298,0.5517751479289941,3
0.793853591160221,0.3054114158636026,0.6730769230769229,1
0.1574585635359116,0.7305411415863603,0.5506656804733727,0
0.2904005524861879,0.6048925129725723,0.4889053254437869,2
0.832182320441989,0.5037064492216456,0.6124260355029585,3
0.3142265193370165,0.7765011119347665,0.4389792899408283,2
0.5600828729281768,0.508524833209785,0.831360946745562,0
0.7755524861878453,0.3243143068939955,0.5880177514792897,1
0.4654696132596685,0.593031875463306,0.3846153846153845,2
0.3995165745856354,0.8550778354336543,0.6712278106508873,3
0.3080110497237569,0.7853965900667161,0.684171597633136,0
0.400207182320442,0.2453669384729429,0.4471153846153845,1
0.3794889502762431,0.6048925129725723,0.3835059171597633,2
0.5597375690607734,0.4570051890289103,0.5377218934911241,1
0.6902624309392266,0.7490733876945886,0.5784023668639051,3
0.2821132596685083,0.421423276501112,0.4315828402366863,2
0.2068370165745856,0.3806523350630096,0.4988905325443786,0
0.838743093922652,0.4132690882134914,0.5687869822485205,1
0.820096685082873,0.6801334321719792,0.4870562130177514,3
0.4761740331491713,0.464047442550037,0.8295118343195265,0
0.4796270718232044,0.5344699777613047,0.5857988165680472,0
0.644682320441989,0.3576723498888065,0.5991124260355027,1
0.3128453038674033,0.7809488510007412,0.5502958579881656,2
0.7648480662983427,0.593031875463306,0.46042899408284,3
0.2306629834254144,0.5852483320978502,0.6505177514792897,0
0.5362569060773481,0.344329132690882,0.7610946745562128,0
0.6550414364640884,0.4625648628613787,0.5758136094674555,1
0.2306629834254144,0.4747961452928095,0.3764792899408283,2
0.3294198895027624,0.2446256486286137,0.73594674556213,0
0.4226519337016575,0.5878428465530022,0.6486686390532543,0
0.5524861878453039,0.3098591549295775,0.5872781065088757,1
0.2348066298342541,0.7776130467012601,0.2788461538461538,2
0.2845303867403315,0.524833209785026,0.4759615384615384,2
0.4948204419889503,0.3821349147516679,0.202662721893491,2
0.5845994475138122,0.2679762787249814,0.5928254437869822,1
0.5296961325966851,0.4329132690882135,0.5639792899408282,1
0.5528314917127072,0.4247590808005931,0.860207100591716,0
0.4968922651933702,0.4996293550778354,0.3805473372781063,2
0.6564226519337016,0.4436619718309859,0.2866124260355028,1
0.7983425414364641,0.5285396590066717,0.5151627218934911,3
0.475828729281768,0.2683469236471459,0.5107248520710059,1
0.8152624309392265,0.5496664195700519,0.5033284023668638,3
0.7928176795580111,0.8888065233506302,0.4870562130177514,3
0.5694060773480663,0.519644180874722,0.9541420118343192,0
0.5203729281767956,0.6908821349147516,0.5070266272189348,3
0.7044198895027625,0.6608598962194218,0.61094674556213,3
0.5034530386740331,0.2561156412157154,0.4201183431952662,1
0.4592541436464089,0.514455151964418,0.72189349112426,0
0.4147099447513812,0.4829503335804299,0.3860946745562129,2
0.3680939226519337,0.3539659006671608,0.3868343195266272,2
0.3563535911602211,0.3902891030392883,0.7329881656804731,0
0.4530386740331493,0.2727946627131209,0.5532544378698223,1
0.9575276243093924,0.6148999258710155,0.2011834319526626,3
0.4267955801104973,0.3354336545589325,0.6667899408284022,0
0.5683701657458563,0.4603409933283914,0.7333579881656804,0
0.6650552486187845,0.3613787991104521,0.7903106508875737,1
0.1698895027624309,0.7201630837657524,0.4874260355029584,2
0.506560773480663,0.3498888065233506,0.6164940828402365,1
0.7341160220994475,0.757227575982209,0.3757396449704142,3
0.7465469613259669,0.5263157894736842,0.6778846153846152,3
0.3453038674033149,0.6419570051890289,0.8161982248520707,0
0.7165055248618785,0.5329873980726464,0.5695266272189348,3
0.5013428867403316,0.2805782060785767,0.4215976331360945,1
0.5317679558011049,0.4929577464788731,0.7932692307692306,0
0.6274171270718233,0.5266864343958488,0.6024408284023668,3
0.4537292817679558,0.5374351371386211,0.7082100591715974,0
0.4868784530386741,0.3587842846553002,0.3520710059171597,1
0.4547651933701658,0.2902149740548554,0.5362426035502956,1
0.6084254143646409,0.6048925129725723,0.5599112426035502,3
0.3111187845303867,0.5233506300963677,0.2352071005917159,2
0.6964779005524863,0.7346182357301704,0.426775147928994,3
0.1246546961325967,0.8865826538176427,0.4349112426035502,2
0.4930939226519338,0.3287620459599704,0.6860207100591713,0
0.6657458563535912,0.1360266864343958,0.452662721893491,1
0.5141574585635359,0.0415122312824314,0.441568047337278,1
0.468232044198895,0.6486286137879911,0.1971153846153845,2
0.4188535911602211,0.2416604892512972,0.5236686390532543,1
0.9917127071823204,0.6123054114158636,0.6501479289940828,3
0.5642265193370166,0.7464788732394367,0.6568047337278105,3
0.4492403314917126,0.3906597479614528,0.5151627218934911,1
0.93853591160221,0.6601186063750927,0.2226331360946745,3
0.2683011049723757,0.6204595997034841,0.4774408284023668,2
0.4982734806629835,0.7790956263899182,0.6671597633136093,3
0.6881906077348067,0.7935507783543365,0.6231508875739644,3
0.4513121546961327,0.4510748702742773,0.680473372781065,0
0.5455801104972375,0.0381764269829502,0.445636094674556,1
0.2779696132596685,0.3802816901408451,0.2814349112426035,2
0.2603591160220995,0.6026686434395849,0.6579142011834318,0
0.5759668508287293,0.3376575240919199,0.2426035502958579,1
0.2427486187845304,0.5544848035581913,0.5839497041420116,0
0.6225828729281768,0.9766493699036324,0.3505917159763312,3
0.8314917127071823,0.5107487027427724,0.5388313609467454,3
0.450621546961326,0.2627872498146775,0.4068047337278105,1
0.6888812154696132,0.7527798369162343,0.4803994082840235,3
0.6522790055248618,0.6237954040029652,0.8439349112426033,3
0.5535220994475138,0.5177909562638991,0.6083579881656802,0
0.3615331491712708,0.6745737583395107,0.6482988165680472,0
0.5476519337016574,0.2286879169755374,0.5750739644970413,1
0.737914364640884,0.2783543365455894,0.731878698224852,1
0.482389502762431,0.4885100074128984,0.0787721893491124,2
0.4582182320441989,0.5192735359525574,0.2377958579881656,2
0.666781767955801,0.5522609340252038,0.434171597633136,3
0.5462707182320442,0.5296515937731653,0.6005917159763312,0
0.3111187845303867,0.6141586360266864,0.4670857988165679,2
0.3232044198895027,0.1942179392142327,0.4907544378698223,1
0.1543508287292818,0.9206819866567828,0.2581360946745561,2
0.6367403314917127,0.5815418828762046,0.4534023668639053,3
0.2734806629834254,0.4636767976278725,0.6460798816568045,0
0.5704419889502763,0.575240919199407,0.6956360946745561,0
0.4195441988950276,0.0214974054855448,0.724852071005917,1
0.3649861878453039,0.8813936249073386,0.7459319526627217,0
0.3045580110497238,0.3884358784284655,0.3705621301775147,2
0.3601519337016575,0.5874722016308376,0.3971893491124259,2
0.294889502762431,0.6026686434395849,0.3431952662721892,2
0.5780386740331491,0.6530763528539659,0.3842455621301774,3
0.3615331491712708,0.3402520385470718,0.5654585798816567,0
0.4754834254143648,0.4369903632320236,0.3443047337278106,2
0.5555939226519337,0.1553002223869532,0.5184911242603549,1
0.5407458563535911,0.4736842105263158,0.3095414201183431,2
0.4302486187845304,0.3343217197924388,0.7026627218934909,0
0.5984116022099448,0.4047442550037065,0.9060650887573962,0
0.6167127071823204,0.6960711638250556,0.5251479289940826,3
0.6215469613259669,0.4899925871015567,0.3565088757396449,1
0.5783839779005525,0.3624907338769458,0.7485207100591715,0
0.2738259668508288,0.6212008895478133,0.489644970414201,2
0.611878453038674,0.6404744255003706,0.9877958579881656,0
0.7562154696132597,0.4262416604892513,0.4826183431952661,1
0.3228591160220994,0.2550037064492216,0.5358727810650887,0
0.8819060773480664,0.6960711638250556,0.3461538461538461,3
0.6736878453038674,0.4503335804299481,0.231878698224852,1
0.0704419889502762,0.3643439584877687,0.2307692307692306,2
0.4381906077348067,0.9618235730170496,0.3491124260355029,3
0.5576657458563535,0.6530763528539659,0.5928254437869822,3
0.4861878453038674,0.5934025203854707,0.3346893491124259,2
0.5310773480662984,0.3276501111934766,0.5458579881656804,1
0.4958563535911602,0.8409933283914011,0.7403846153846152,3
0.4043508287292818,0.2668643439584877,0.4445266272189348,1
0.3687845303867404,0.5033358042994811,0.5380917159763312,0
0.6091160220994475,0.4425500370644921,0.3646449704142011,1
0.6357044198895028,0.3773165307635285,0.3539201183431952,1
0.6391574585635359,0.7260934025203856,0.3705621301775147,3
0.5956491712707183,0.2490733876945885,0.7008136094674555,1
0.3508287292817679,0.6056338028169014,0.7381656804733727,0
0.2689917127071823,0.3854707190511489,0.3361686390532544,2
0.3667127071823205,0.3217197924388436,0.5661982248520709,0
0.4526933701657459,0.7939214232765011,0.4264053254437869,3
0.3984806629834255,0.5019887323943661,0.4371301775147928,2
0.4730662983425415,0.587101556708673,0.3117603550295857,2
0.6598756906077348,0.2783543365455894,0.529585798816568,1
0.3504834254143646,0.0570793180133431,0.5029585798816567,1
0.5013812154696133,0.4992587101556709,0.7928994082840237,0
0.5752762430939227,0.3862120088954781,0.8158284023668638,0
0.7102900552486189,0.4729429206819867,0.6941568047337277,3
0.2489640883977901,0.0800593031875463,0.3346893491124259,1
0.5341850828729282,0.631578947368421,0.7585059171597632,0
0.5618093922651934,0.5856189770200148,0.5029585798816567,3
0.5013428867403316,0.6830985915492958,0.7755177514792897,0
0.3100828729281768,0.8721275018532246,0.4689349112426035,2
0.6982044198895028,0.3291326908821349,0.6335059171597632,1
0.6992403314917127,0.3402520385470718,0.3620562130177514,1
0.4423342541436464,0.7653817642698295,0.4064349112426034,2
0.2648480662983425,0.6464047442550037,0.7492603550295858,0
0.5808011049723757,0.2842846553002224,0.4992603550295856,1
0.532803867403315,0.3094885100074128,0.529585798816568,1
0.9236878453038676,0.3776871756856931,0.5329142011834318,1
0.8712016574585635,0.720533728687917,0.3235946745562129,3
0.4343922651933702,0.2638991845811712,0.5299556213017751,1
0.574585635359116,0.2186805040770941,0.6442307692307692,1
0.3394337016574586,0.206819866567828,0.6989644970414199,0
0.5341850828729282,0.1864343958487768,0.4644970414201183,1
0.7848756906077348,0.4796145292809488,0.2988165680473372,1
0.2064917127071823,0.9288361749444032,0.4264053254437869,2
0.7140883977900553,0.2965159377316531,0.5502958579881656,1
0.5538674033149171,0.3376575240919199,0.5625,1
0.8055939226519336,0.4047442550037065,0.4726331360946744,1
0.0859806629834254,0.1371386212008895,0.7252218934911241,0
0.5542127071823204,0.5793180133432172,0.4301035502958579,3
0.5787292817679558,0.5919199406968124,0.6960059171597632,3
0.7092541436464088,0.7979985174203112,0.5440088757396448,3
0.5462707182320442,0.734247590808006,0.5499260355029585,3
0.3787983425414366,0.1753150481838398,0.5658284023668638,1
0.7783149171270718,0.1378799110452186,0.2366863905325442,1
0.2047651933701658,0.263157894736842,0.3021449704142011,2
0.5697513812154696,0.4584877687175686,0.515532544378698,1
0.5372928176795579,0.5355819125277983,0.5059171597633134,3
0.117403314917127,0.611934766493699,0.706360946745562,0
0.5925414364640884,0.8002223869532987,0.3431952662721892,3
0.6022099447513812,0.3988139362490734,0.1050295857988165,2
0.4412983425414366,0.6612305411415863,0.3946005917159762,2
0.6881906077348067,0.3339510748702743,0.2396449704142011,1
0.2824585635359116,0.4377316530763528,0.8938609467455618,0
0.3808701657458563,0.3988139362490734,0.4371301775147928,2
0.6467541436464088,0.3713862120088955,0.5277366863905324,1
0.8066298342541436,0.2976278724981468,0.4434171597633135,1
0.6098066298342542,0.494810971089696,0.8727810650887573,0
0.4188535911602211,0.6234247590808006,0.4807692307692306,2
0.381560773480663,0.8254262416604892,0.4289940828402366,2
0.8919198895027624,0.4036323202372127,0.5410502958579881,1
0.8311464088397791,0.4607116382505559,0.585059171597633,3
0.1149861878453038,0.4747961452928095,0.3912721893491123,2
0.5324585635359116,0.6452928094885101,0.0887573964497041,2
0.0949585635359116,0.4277242401779095,0.5769230769230769,0
0.31353591160221,0.486286137879911,0.6915680473372778,0
0.6588397790055249,0.6593773165307635,0.0680473372781064,2
0.3214779005524862,0.5019887323943661,0.1871301775147928,2
0.5145027624309392,0.4792438843587843,0.5913461538461537,0
0.3263121546961326,0.6708673091178651,0.3934911242603549,2
0.4799723756906077,0.6890289103039288,0.7096893491124259,0
0.5062154696132596,0.5600444773906598,0.9326923076923076,0
0.6464088397790055,0.6163825055596738,0.5835798816568045,3
0.5189917127071824,0.4907338769458857,0.3010355029585798,2
0.6111878453038674,0.6326908821349148,0.5251479289940826,3
0.420925414364641,0.1404744255003706,0.5403106508875739,1
0.676450276243094,0.5822831727205338,0.3043639053254437,3
0.7310082872928177,0.5229799851742032,0.5277366863905324,3
0.2734806629834254,0.5778354336545589,0.2241124260355029,2
0.5048342541436465,0.5014825796886583,0.596153846153846,0
0.5638812154696132,0.5622683469236471,0.1741863905325443,2
0.4896408839779007,0.3806523350630096,0.430843195266272,1
0.3739640883977901,0.8309859154929575,0.4744822485207099,2
0.5134668508287293,0.3687916975537434,0.1675295857988165,2
0.3225138121546961,0.3650852483320977,0.6553254437869822,0
0.4630524861878453,0.5618977020014826,0.4204881656804732,2
0.4865331491712707,0.7883617494440325,0.4031065088757395,3
0.3781077348066298,0.2772424017790956,0.3687130177514792,1
0.6422651933701657,0.6356560415122312,0.6900887573964496,3
0.3563535911602211,0.6330615270570793,0.4193786982248519,2
0.4699585635359116,0.4462564862861379,0.5088757396449703,1
0.2645027624309393,0.6953298739807265,0.7019230769230769,0
0.4378453038674033,0.5029651593773166,0.2525887573964496,2
0.4223066298342542,0.3802816901408451,0.4552514792899407,1
0.5006906077348066,0.4751667902149741,0.6860207100591713,0
0.3857044198895028,0.4644180874722016,0.2973372781065088,2
0.3839779005524863,0.706819866567828,0.498119896449704,2
0.231353591160221,0.5719051148999259,0.029585798816568,2
0.4530386740331493,0.6452928094885101,0.2126479289940828,2
0.6053176795580111,0.5185322461082282,0.6094674556213016,3
0.4416436464088398,0.5704225352112676,0.6201923076923075,0
0.2168508287292818,0.3995552260934025,0.7267011834319526,0
0.4913674033149172,0.5559673832468495,0.246671597633136,2
0.4886049723756906,0.5796886582653817,0.4423076923076922,2
0.2289364640883978,0.3480355819125278,0.7156065088757395,0
0.6792127071823205,0.3165307635285396,0.7525887573964496,1
0.505524861878453,0.4881393624907338,0.4493343195266271,2
0.3639502762430939,0.4507042253521127,0.5965236686390532,0
0.3794889502762431,0.611934766493699,0.3668639053254437,2
0.1018646408839778,0.411045218680504,0.662352071005917,0
0.6495165745856353,0.2309117865085248,0.8269230769230769,1
0.3729281767955801,0.6464047442550037,0.5769230769230769,0
0.8756906077348067,0.513713862120089,0.5085059171597632,3
0.6581491712707181,0.201630837657524,0.4715236686390531,1
0.6094613259668508,0.640103780578206,0.5314349112426036,3
0.7562154696132597,0.5585618977020015,0.7448224852071006,3
0.780732044198895,0.6879169755374351,0.4079142011834318,3
0.4191988950276243,0.5337286879169755,0.3439349112426034,2
0.5013428867403316,0.3576723498888065,0.5081360946745561,1
0.4630524861878453,0.3139362490733877,0.4852071005917158,1
0.5939226519337016,0.5,0.4752218934911241,3
0.4844613259668509,0.6779095626389918,0.2096893491124259,2
